job_uid,skill_raw,skill_normalized,skill_source
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Structured Cabling,structured cabling,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Cabling,cabling,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Access Control,access control,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,NOC,noc,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Mentorship,mentorship,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Break/Fix,break/fix,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Conflict Resolution,conflict resolution,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Problem Solving,problem solving,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Root Cause Analysis,root cause analysis,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,OCI,oci,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Evaluation,evaluation,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Auditing,auditing,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Regulatory Compliance,regulatory compliance,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Collaboration,collaboration,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Python,python,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Puppet,puppet,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,SQL,sql,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Ansible,ansible,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Scripting,scripting,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Project Management,project management,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Onboarding,onboarding,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Training,training,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Leadership,leadership,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,OSPF,ospf,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,TCP,tcp,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,IPv4,ipv4,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,IPv6,ipv6,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,MPLS,mpls,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Computer Networking,computer networking,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,TCP/IP,tcp/ip,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Virtual Private Network,virtual private network,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Dragon NaturallySpeaking,dragon naturallyspeaking,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,DNS,dns,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,DHCP,dhcp,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,SSL,ssl,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Arista,arista,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Firewall,firewall,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Switches,switches,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Analytical Skill,analytical skill,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,ISP,isp,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Commodities,commodities,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Ethernet,ethernet,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Computer Hardware,computer hardware,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Cisco,cisco,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Juniper,juniper,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,GPU,gpu,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Remote Direct Memory Access,remote direct memory access,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,InfiniBand,infiniband,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Lifecycle Management,lifecycle management,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Software Design,software design,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Soft Skills,soft skills,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Network,network,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Communication,communication,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Management,management,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Customer Facing,customer facing,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Recruiting,recruiting,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Health Care,health care,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Taxes,taxes,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Financial Planning,financial planning,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Legal,legal,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Insurance,insurance,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,IC,ic,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Integrated Circuit,integrated circuit,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Internal Communications,internal communications,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Cloud Computing,cloud computing,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Value Engineering,value engineering,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Innovation,innovation,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Life Insurance,life insurance,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Accessibility,accessibility,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Oracle,oracle,skills
dice_ba4a6af4-47b6-4d9e-8ed5-49ceaca2cba2,Law,law,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,FOCUS,focus,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Optimization,optimization,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Workflow,workflow,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,ROOT,root,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Root Cause Analysis,root cause analysis,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Management,management,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Database,database,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Documentation,documentation,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Knowledge Base,knowledge base,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Release Management,release management,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Quality Assurance,quality assurance,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,English,english,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Bilingual,bilingual,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Oracle,oracle,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,MetaSolv,metasolv,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Production Support,production support,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Java,java,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Spring Framework,spring framework,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Microservices,microservices,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Inventory,inventory,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,RESTful,restful,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Servers,servers,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Log Analysis,log analysis,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Telecommunications,telecommunications,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Inventory Management,inventory management,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Provisioning,provisioning,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Order Management,order management,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,SQL,sql,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,PL/SQL,pl/sql,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Unix,unix,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Linux,linux,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Scripting,scripting,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Oracle WebLogic,oracle weblogic,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Oracle Db,oracle db,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Middleware,middleware,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Mentorship,mentorship,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Communication,communication,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Customer Engagement,customer engagement,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,LinkedIn,linkedin,skills
dice_19e9a6bd-3f66-49e5-ae27-c185eef18f9d,Oracle UCM,oracle ucm,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Mentorship,mentorship,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Jersey,jersey,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Telecommunications,telecommunications,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Attention To Detail,attention to detail,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Distribution,distribution,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Collaboration,collaboration,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Budget,budget,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Regulatory Compliance,regulatory compliance,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,NEC,nec,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Energy,energy,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Electrical Systems,electrical systems,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Lighting,lighting,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Sensors,sensors,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Microsoft Word,microsoft word,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Microsoft Excel,microsoft excel,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Schematics,schematics,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Organizational Skills,organizational skills,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Management,management,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Microsoft BIDS,microsoft bids,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Warehouse,warehouse,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Amazon Web Services,amazon web services,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Value Engineering,value engineering,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Mechanical Engineering,mechanical engineering,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Electrical Engineering,electrical engineering,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Microsoft Office,microsoft office,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Estimating,estimating,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Analytical Skill,analytical skill,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Communication,communication,skills
dice_2f9e6db2-cf76-4182-b076-3f93a2a46e31,Training,training,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,.NET,.net,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Android,android,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,C#,c#,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Debugging,debugging,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,IOS Development,ios development,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Microsoft Visual Studio,microsoft visual studio,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Mobile Development,mobile development,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Mobile Applications,mobile applications,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,NUnit,nunit,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,File Systems,file systems,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,UI,ui,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Unit Testing,unit testing,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,User Experience,user experience,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,XAML,xaml,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Storage,storage,skills
dice_ad16d207-c9b8-45f4-9c79-65077e464559,Maui,maui,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Collaboration,collaboration,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,DOM,dom,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,FOCUS,focus,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Database Administration,database administration,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Data Manipulation,data manipulation,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Impact Analysis,impact analysis,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Reporting,reporting,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Data Profiling,data profiling,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Data Mining,data mining,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Management,management,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Data Mapping,data mapping,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Use Cases,use cases,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Dashboard,dashboard,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Telecommuting,telecommuting,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Computer Engineering,computer engineering,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Information Technology,information technology,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Financial Services,financial services,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Regulatory Compliance,regulatory compliance,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Comptroller,comptroller,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Credit Cards,credit cards,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Banking,banking,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Regulatory Reporting,regulatory reporting,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Basel,basel,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Data Quality,data quality,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Team Management,team management,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,JIRA,jira,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Kanban,kanban,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Data Extraction,data extraction,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,SQL,sql,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Apache Hive,apache hive,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Hue,hue,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Apache Hadoop,apache hadoop,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Oracle,oracle,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Database,database,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Business Analysis,business analysis,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Jersey,jersey,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Insurance,insurance,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Law,law,skills
dice_98217f3d-9d15-46e1-8489-91bce8b7a124,Accessibility,accessibility,skills
dice_3d7bd22a-9225-4ef5-9852-05214091c6de,.Net Architecture,.net architecture,skills
dice_51f06565-f1a2-4e47-838b-5c107569319d,lightning component,lightning component,skills
dice_51f06565-f1a2-4e47-838b-5c107569319d,Apex code,apex code,skills
dice_51f06565-f1a2-4e47-838b-5c107569319d,Apex Tests,apex tests,skills
dice_51f06565-f1a2-4e47-838b-5c107569319d,Visualforce,visualforce,skills
dice_51f06565-f1a2-4e47-838b-5c107569319d,Salesforce integrations,salesforce integrations,skills
dice_51f06565-f1a2-4e47-838b-5c107569319d,legacy systems,legacy systems,skills
dice_51f06565-f1a2-4e47-838b-5c107569319d,data migrations,data migrations,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,Java 14,java 14,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,Microservices,microservices,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,Angular 11,angular 11,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,Banking,banking,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,Finance,finance,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,Java,java,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,Full Stack,full stack,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,PostgreSQL,postgresql,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,MySQL,mysql,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,MongoDB,mongodb,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,JIRA,jira,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,React.js,react.js,skills
dice_ff3a1304-9e98-49c5-8e0b-909a43a18404,AngularJS,angularjs,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,ICE,ice,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Insurance,insurance,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Life Insurance,life insurance,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Testing,testing,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Mechanical Engineering,mechanical engineering,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Schematics,schematics,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Policies and Procedures,policies and procedures,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Repair,repair,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,English,english,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Electrical Engineering,electrical engineering,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,SAP,sap,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Maintenance Management,maintenance management,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,CMMS,cmms,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,Distribution,distribution,skills
dice_efef2e95-9c9d-49a9-8f26-657cf2c85a81,SAFE,safe,skills
dice_ec08baae-781a-4283-a46c-aa52e46c9fbd,system engineer,system engineer,skills
dice_ec08baae-781a-4283-a46c-aa52e46c9fbd,work station,work station,skills
dice_d6a099cc-8c22-486d-a20f-04d7c79c8035,Sr. Developer - Ericsson Order Care (EOC) and AWS,sr. developer - ericsson order care (eoc) and aws,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Management,management,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Performance Management,performance management,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Project Management,project management,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Recruiting,recruiting,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Design Of Experiments,design of experiments,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Supervision,supervision,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Mechanical Engineering,mechanical engineering,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Equipment Maintenance,equipment maintenance,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Power Tools,power tools,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Law,law,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Preventive Maintenance,preventive maintenance,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Recovery,recovery,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Electrical Engineering,electrical engineering,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Laptop,laptop,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Electrical Wiring,electrical wiring,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,Schematics,schematics,skills
dice_13c9f48b-2a12-4d9f-8f6a-9edfbb3162f6,SAFE,safe,skills
dice_76418d7b-9f26-4a69-b521-376d6198efc3,Oracle EBS,oracle ebs,skills
dice_76418d7b-9f26-4a69-b521-376d6198efc3,Discrete Manufacturing,discrete manufacturing,skills
dice_76418d7b-9f26-4a69-b521-376d6198efc3,ERP Implementation,erp implementation,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Innovation,innovation,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Reporting,reporting,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Quality Assurance,quality assurance,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,TRM,trm,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Information Security,information security,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Cyber Security,cyber security,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Pivotal,pivotal,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Legacy Systems,legacy systems,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Stacks Blockchain,stacks blockchain,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Financial Services,financial services,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Payments,payments,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Data Centers,data centers,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Cloud Architecture,cloud architecture,skills
dice_84d8ee4a-3d19-4e84-854b-b447e4b87261,Roadmaps,roadmaps,skills
